id,Key Phrase,Response,Question ID,Researcher 1,Grade 1,Researcher 2,Grade 2,Researcher 3,Grade 3,Researcher 4,Grade 4,Score out of 4
6EOXkkGpCgoDrs0wRQGO,The barn owl is capable of locating the source of a sound within a range of one to two degrees,"The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Cynthia Lee,0,0
6R13HYjrUGSbMnQF2mlM,Barn owls locate prey by having sensitivity to differences in loudness,"The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Benjamin Brown,0,0
6Zq3HuQN5sQV4mqYbW1g,Layer of facial feathers is acoustically transparent,"The barn owl first has amazing hunting capabilities. It is equipped with hearing that helps him see with his ears. The owl is able to change the direction of fight and flight without using its eyes. It is able to readjust its talons to where the prey is moving with these hearing capabilities. It has specific features on its face that channel sounds into his ears that are different than each other. One hears noises abobve and the other hears noises below. With these he is able to react quickly on the horizontal plane. His reaction time in the air is equal to that of a human but on the azimuth level it is three times a human. Because of this unique evolved skill set, he is able to survive in the habitat he was built for because of the prey that he targets. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Xiaowen Yuan,0,Ziyi Wang,0,Jeffery Phonn,0,0
6fKBu7BNzpmGziWYcqOM,Barn owls locate prey by having sensitivity to differences in loudness,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Benjamin Brown,1,Ziyi Wang,0,Tirdad Barghi,0,Iman YeckehZaare,0,1
6gFw3UXpht4Prbujd3VT,Barn owl's life depends on hearing,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Benjamin Brown,1,Ziyi Wang,1,Tirdad Barghi,1,Iman YeckehZaare,0,3
6kJCqWipVLx9dWRNUWiJ,The barn owl is capable of locating the source of a sound within a range of one to two degrees,"The barn owl is an amazing creature for many reasons. The most impressive reason is its hunting capabilities. The extraordinary ways it hunts has a lot to do with how the bird is built. First it has key features like its opposite ears, head turning, and reflexes. It uses its opposite hearing ears to listen to the azmoith sound waves. These are horozontal sounds that it reads to react to pray changing its path of retreat. It is able to hunt so well in the dark because of this ability. Next the facial structure of the bird gives it just enough hearing advantage. The density of its feathers and its skull structure, chanel the azmuth sound waves for accurate hunting. Its eye sight is equal to a human but its hearing is four time ours. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Xiaowen Yuan,0,Jeffery Phonn,0,Ziyi Wang,0,0
6m51cjgiBCpOsJKSUCM6,Sound processing in neural networks enables barn owl to locate prey in total darkness with deadly accuracy,"The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Benjamin Brown,0,0
6nDPYODpBnJClZHhaAU9,Sound processing in neural networks involves transformation of sensory cues into map of space,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Benjamin Brown,0,Ziyi Wang,0,Tirdad Barghi,0,Iman YeckehZaare,0,0
6rCltTncwlyjl67aoyXh,Network of neurons is arranged in the form of a map of space,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Benjamin Brown,0,Ziyi Wang,0,Tirdad Barghi,0,Iman YeckehZaare,0,0
6xfCr458V7O7QH8Ng3GG,Barn owl face made up of layers of feathers,"Owls detect sound in the horizontal and vertical range, what helps them detect sound is when the sound reaches both ears additionally one is better for sounds above the owl and other ear is better for sounds below the owl, the sounds later then get processed in the mid brain, talons move, the owl's face is the most visually appealing as had , owls human same in azimuth but owl 3 time better in elevation,",6rc4k1su3txN6ZK4CJ0h,Jessica Cai,0,Tirdad Barghi,0,Ember Shan,0,Ziyi Wang,0,0
70MOOfnDvSaim3b0IJFw,The face structure of barn owls contains two troughs,"The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,1,Jessica Cai,1,Ziyi Wang,1,Benjamin Brown,1,4
7Aax2o9BgI12wNoaugAQ,Preaural flaps are two flaps of skin projected to side next to the eyes,"The barn owl first has amazing hunting capabilities. It is equipped with hearing that helps him see with his ears. The owl is able to change the direction of fight and flight without using its eyes. It is able to readjust its talons to where the prey is moving with these hearing capabilities. It has specific features on its face that channel sounds into his ears that are different than each other. One hears noises abobve and the other hears noises below. With these he is able to react quickly on the horizontal plane. His reaction time in the air is equal to that of a human but on the azimuth level it is three times a human. Because of this unique evolved skill set, he is able to survive in the habitat he was built for because of the prey that he targets. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Xiaowen Yuan,0,Ziyi Wang,0,Jeffery Phonn,0,0
